machine_id,temperature,vibration,pressure,rpm,current,failure
90,75.13267433113356,3.929622995139236,37.53073620387473,1068.5926549553299,11.99103715432592,0
91,70.9707754934804,2.2688595832969756,27.80575004760914,1337.1590645229248,10.109278883290076,0
92,79.68644990532889,3.941339775356952,24.304692461918243,1385.9849321630693,8.414754339257634,0
93,62.979469061226474,2.912062428572403,17.709152847254906,1738.139923511001,7.363181098883902,0
94,66.72337853402232,7.556153117088677,25.09617578168731,1539.327548350049,11.731268369639347,1
95,66.07891846867842,4.827335459115141,29.4317157875048,1568.888988870116,11.199022482328498,0
96,55.364850518678814,4.481121006429244,37.99561620418367,1736.2443268441202,12.121119756183639,0
97,72.96120277064576,6.333730737181709,33.365668461164844,1480.771142415102,8.063626498557813,0
98,72.6105527217989,3.317373345716168,31.525427023533766,1650.8375922064806,13.676873799056658,1
99,70.05113456642461,3.8497039429931714,27.999401693494345,1636.7722227863983,6.512610985885527,0
100,67.65412866624852,5.102108403872932,27.08417141372022,1242.7061012861175,11.41920204280296,0
101,55.84629257949586,6.543153487135221,37.02823798753982,1794.596715525966,6.180834465606196,0
102,65.79354677234642,5.752527567753182,31.00369270379195,1215.939643985861,8.419337236603065,0
103,66.57285483473231,5.372487713773824,19.48699654039489,1683.4733298955696,13.122045860895918,1
104,61.97722730778381,5.117176602854024,26.632301760513787,1196.5853926188734,11.662728508951979,0
105,68.3871428833399,5.600353783290163,25.708919841141867,1620.2473576303346,8.907559169025635,0
106,74.04050856814538,5.302479357693882,27.268679954112677,1872.3829756300345,8.962325914356624,1
107,88.8618590121053,3.4550415878345966,32.81455330142543,1457.4042686899577,10.201244221670883,1
108,71.74577812831839,5.069118832449727,29.462775591028752,1448.7288714293707,11.028281981521445,0
109,72.57550390722764,3.3894670116233714,29.61567296498169,1622.0879998633698,12.503158765365393,0
110,69.25554084233833,5.121623814351236,36.567365806626185,1434.1207088074914,9.087531990783011,0
111,50.812287847009586,4.279028087767638,26.51769455106656,1863.6557407485643,6.776429873025597,1
112,69.73486124550783,8.809072434174292,39.32099762943675,1538.438449891739,10.313937254097521,1
113,70.60230209941027,4.940158424372432,26.64346204314457,1435.966098355855,9.08513832498321,0
114,94.63242112485287,2.893640650607617,30.445990983062856,1391.9428944208635,7.398732590503105,1
115,68.07639035218878,4.798729683984613,28.593982022986165,1313.4103059653958,10.595337830625589,0
116,73.01547342333612,5.779038118456832,30.617095667504806,1374.449002648502,9.573772491814422,0
117,69.65288230294756,7.510045919228785,32.22295997536565,1429.8653212682807,10.61302441293959,1
118,58.31321962380468,4.115821400091923,32.16917620044438,1402.472185300284,8.211111599625639,0
119,81.4282281451502,2.62635803896454,26.2344133468971,1368.3649451725792,10.973421060650997,0
120,77.51933032686775,6.225255517146472,24.385426612762146,1919.768246070488,7.365803606490044,1
121,77.91031947043047,2.929101941150523,42.515858954528554,1293.980984702102,8.344537220606833,1
122,60.906125452052606,4.345766837738773,27.580078301997233,1529.326517529235,9.514171537825444,0
123,84.02794310936099,4.613569271733509,33.49606219335993,1618.5042019521743,13.483636829919428,1
124,55.98148937207719,4.895549820049838,21.961793447384018,1626.0215991167465,11.569650737096987,0
125,75.8685709380027,6.033746685611503,28.601936400476617,1488.2785848435055,12.154385008535579,0
126,91.90455625809979,3.9745485765704185,29.364003080087784,1451.859485630538,12.834154066686288,1
127,60.09463674869312,4.5894061217498585,32.364075349639165,1590.3094982479013,17.205664271621746,1
128,64.33702270397228,4.978594470575917,16.387729295040305,1553.30432999564,10.083178135116867,0
129,70.99651365087641,5.224396936278182,30.830703065391653,1448.2082330464973,12.840801846259712,0
130,64.965243458838,5.146740762061884,24.251292723160535,1187.624285655114,12.025270508803882,0
131,54.493365689338674,5.65400866283387,31.62172855597462,1406.4152555333505,11.992065006615052,0
132,70.68562974806028,6.265759264462606,24.818354015809184,1270.6899672585084,13.548479236080363,1
133,59.37696286273895,5.588951173476452,25.722586520372094,1366.5680899867348,9.161373938031048,0
134,74.73592430635182,5.680378285263828,28.63186194803366,1506.644647703392,9.002629952127242,0
135,60.80575765766197,2.6266652498802836,24.738352651984023,1571.7472287993232,10.639531026963724,0
136,85.4993440501754,5.07534154874852,27.622327766323224,1856.0905502584812,9.634600456156226,1
137,62.16746707663763,5.719261322002413,24.033121157283425,1392.5187242192374,10.637001705996346,0
138,66.77938483794324,6.093411791855676,20.834147741506364,1654.92512705503,13.125497570106024,1
139,78.1351721736967,3.961473838649309,35.0897852621468,1561.1920048875672,9.043706554587443,0
140,57.69135683566045,4.011441087667032,23.519756535880358,1759.199534127958,9.39064207481254,0
141,72.2745993460413,4.138848987074603,29.10659556196008,1615.2457439191253,10.348622007053153,0
142,83.07142754282428,5.804620849837015,33.76445540746892,1298.3037145427368,9.54336314794966,0
143,53.92516765438772,6.5508215823863125,26.925279487419786,1155.3907941417538,6.171988343973025,0
144,71.84633858532304,4.388809839062597,25.87417050127231,1562.252339933501,8.839744714602121,0
145,72.59882794248423,6.361943470440574,31.131190443337108,1394.3098004199219,11.37474648447501,0
146,77.81822871777311,5.185219713746891,35.58966911363576,1303.9372508098804,12.875093501865294,0
147,57.63049289121918,4.813571334256346,24.153423674567655,1246.4844590933844,7.6907628649245465,0
148,56.795433869157236,4.682923655273046,29.249260839912804,1532.1950995174311,7.681435201538314,0
149,75.21941565616898,6.119917046903236,21.33752702516336,1801.541539862673,10.06046760543467,1
150,72.96984673233186,5.488366725180605,28.03399498158905,1418.2655308587916,5.8488098702443265,0
151,72.50492850345877,8.413738141471455,30.17102342269038,1618.0540622150645,9.110059594025746,1
152,73.46448209496975,3.721663035504014,25.726876791224672,1479.5467299564814,6.527915880897213,0
153,63.19975278421509,5.777152553044964,27.715040830873843,1242.1235821793214,12.73812259968493,0
154,72.32253697161003,4.206198485282731,22.958866158462747,1646.9622687020835,8.46133769129919,0
155,72.93072473298682,3.6960695195170343,30.385393056907468,1281.0615911945258,13.305668372678054,1
156,62.85648581973632,4.983699294447542,35.27847124441575,1504.3253261187128,12.227042706916677,0
157,88.65774511144757,5.206028719110554,24.514280651147683,1431.695916998939,8.707365404605167,1
158,74.73832920911788,9.377260332590138,26.886641167238086,1678.6154869131383,7.8560807263078445,1
159,58.08696502797351,4.723781276475197,32.51273123227091,1288.3698015058626,9.612908501664823,0
160,76.5655360863383,3.3047319057729747,36.060453596613684,1578.173981560392,9.790706751483594,0
161,60.253183297726785,5.409516076241578,22.534050938955343,1332.0405185302598,10.692293887904803,0
162,77.87084603742451,1.8880399436804476,29.156076312920252,1397.778957534243,8.446913420939643,0
163,81.58595579007404,4.862064826093601,31.415654111597625,772.9599544919796,11.492789747044405,0
164,61.7931768164829,5.024037923442741,29.48971804685576,1918.4197143235817,10.5306561099998,1
165,79.63376129244321,6.191900574417817,17.616039665614565,1610.1113865652464,9.319209686568271,0
166,74.12780926936499,6.46043337414177,32.50545004654386,1346.530502812367,8.575918689163954,0
167,78.2206015999449,4.244645571638424,37.59668175545322,1275.0688623334013,9.630230033802627,0
168,88.96792982653947,4.7740789780551,30.58330875584752,1400.870249424132,8.366197496344862,1
169,67.5461188399713,3.8508187540839938,24.844469733528683,1643.3759069638904,10.116877389767176,0
170,62.4626383564251,3.307906167788459,27.434363768178585,1121.583014883015,10.17087737043982,0
171,61.10485570374477,5.464842169070952,38.84956533827797,1471.6831161411324,10.52341456695268,1
172,61.841897150345616,3.089621677105101,34.549812704302795,1854.1283744925347,13.532484819343708,1
173,69.22898290585896,4.378059649142205,33.20013309192164,1273.2107328064392,9.735110560600855,0
174,73.41151974816644,3.507239060151144,31.78206291767188,1516.077007752731,12.009195734248966,0
175,72.7669079933002,5.824524779435389,26.694314439045137,1940.6619630515515,10.459174793951403,1
176,78.27183249036024,7.7021451488997315,28.997144096721158,1626.4303259381545,9.523511396203093,1
177,70.13001891877907,3.0476180257950034,29.61038632160742,1525.184764097091,9.761681460097533,0
178,84.53534077157317,2.2204722756536466,32.74787158032222,1601.3272909818006,9.8823471816639,0
179,67.35343166762044,4.8126696719748985,37.54459447133452,1419.8269329980594,10.559535415456432,0
180,97.20169166589619,5.0235466939366376,35.59169068396564,1759.926257060688,8.08135846956206,1
181,76.25667347765007,5.327988960135946,22.903078221019797,1420.1339954199575,7.0693192331100665,0
182,61.42842443583717,4.330519227148483,31.119974844505244,1108.1636782528046,11.30859478694855,0
183,59.29107501938888,4.699041051761852,33.683816725839485,1421.739379211908,11.796247665162518,0
184,74.82472415243186,5.5512656158109035,33.094301650723175,1306.6530940246594,11.491271665605606,0
185,67.7653721467415,6.560646338967258,26.8538311830629,1443.7611975605141,10.309944037112945,0
186,77.14000494092092,2.0674268445225756,44.57054607884181,1448.1831881838739,11.534449254906578,1
187,74.73237624573545,4.446590841452807,23.614577188344406,1739.4846399609814,11.426858052034284,0
188,69.27171087343127,5.3207131909115954,24.58405776666975,1639.0585453328772,11.57525871790991,0
189,61.532062819315954,3.623035843083896,31.16797540630788,1552.6530975150793,8.280918357315773,0
190,54.851527753141355,7.59675444765095,40.584015274819265,1499.410917733481,7.806096405690738,1
191,65.53485047932979,4.046885179656894,25.819025746479145,1288.2283982284011,9.222861506495459,0
192,78.56398794323472,4.938060969489076,28.67085817176504,1063.7649524668645,9.965231780914689,0
193,72.14093744130204,5.834033145263437,35.386468365078464,1522.6320022785567,9.516157745735422,0
194,57.542612212880115,4.113072816797159,29.91068922556133,1658.9282407147318,6.246619337324249,0
195,71.73180925851182,2.2301404282933746,28.32698072734852,1478.333223351082,13.443385224270283,1
196,73.85317379728836,4.3570182096252,32.8281645094336,1393.02913544266,9.45190802222853,0
197,61.16142563798867,6.544160833890561,31.362589951147967,1592.9004330428425,10.345408833153908,0
198,71.53725105945527,4.494657309822292,35.152193928183955,1483.3335598751305,12.489097981526118,0
199,70.58208718446,3.7303485478115324,36.45734444532682,1837.1488383947922,5.31005546095759,1
200,58.57029702169377,6.388508314254082,31.53501530002681,1746.5456684136568,8.976612256176576,0
201,73.57787360348283,4.503837655965421,31.458663626891546,1691.9016114046658,9.225765452840392,0
202,75.60784526368235,4.234758779524674,31.07055491143067,1651.5468228419807,9.327379909098712,0
203,80.83051243175277,5.224184134494965,32.44565278324644,1241.9665171097085,9.653026818572094,0
204,80.53802052034902,6.156125314428181,30.27585318935732,1632.59874041052,12.89426959688969,0
205,56.22330632042909,8.57257029759882,29.996957588388554,1575.265191529315,11.346917751454445,1
206,60.62174960084877,6.240854161486134,35.98313560413621,1621.2849456782326,11.916070537257658,0
207,75.1503526720866,6.739759949582517,37.580580901775214,1598.5218973626106,10.094240543621847,0
208,75.1378595091221,4.241050701518217,22.462235276832896,1590.5525175696132,7.201253907708997,0
209,75.15047686306048,3.4611978410457853,30.050105758702845,2040.1732939099188,5.840605929707986,1
210,108.52731490654722,5.093497024428684,26.556527832773828,1484.7628660096161,6.941184553536738,1
211,75.70890510693167,5.160754872889394,28.445142667569637,1687.2674761658661,10.719531408332038,0
212,81.35565640180599,3.3822308879531042,32.01258104867661,1405.8020379471993,10.06353942539527,0
213,79.54001763493203,4.737058205143981,33.34719185771234,1658.1283167775343,9.579672704887985,0
214,76.51391251305797,5.598976402578696,29.439367781943275,1687.8639780464912,9.262846186519727,0
215,66.84730755359655,5.54059009252712,20.433298326385987,1572.8852154270696,14.023443150885495,1
216,77.58969220493267,5.756431780076409,25.174772097119103,1833.8493884753,8.354192818047052,1
217,62.27174785462428,5.436447095206164,34.48249835100083,1323.1447927279164,11.855638912232118,0
218,67.63181393259991,4.2394870110949165,16.297867889825344,1402.5558116663556,10.003825872041988,0
219,65.14636452170896,4.229149060026735,35.93713575841,1542.4760172046979,9.878120976428006,0
220,70.81874139386322,3.201572903009186,32.606149953222705,1676.1613706968444,12.353275097233489,0
221,93.14658566673509,7.677162558777642,36.58088040765011,1535.8859042589866,12.92506076538289,1
222,51.32734807408252,5.0201755469289395,29.0071540655952,1757.1518073021132,9.520901086230324,0
223,76.86260190374513,4.662720416307722,19.692972879885474,1367.6620258067362,11.598405438484285,0
224,53.87284128810349,3.606811877821312,32.15181320753249,1271.884302102289,10.727782724300107,0
225,65.28068134210567,9.403486853491668,36.3732656201917,1561.625667307301,10.01487427761983,1
226,80.88950596967366,3.3900079516656567,34.623609027567106,1484.5639447772608,10.408509885314052,0
227,70.64280019095463,4.35672811159089,26.686542582559824,1608.572744071644,8.623982370310324,0
228,59.22255222070694,5.62375525442909,30.433805377313234,1494.5195418266992,9.38780121333783,0
229,62.84696290740032,5.9003194486164166,27.33581865610038,1431.9960418753085,8.838729440494587,0
230,76.79597748934675,6.436898082823526,25.90366767905314,1485.0124856552552,11.80275343285784,0
231,62.69633368282864,7.711412761653895,34.77694285589926,1505.769778958637,9.809597768917875,1
232,72.16458589581976,5.759236483191069,24.01233844367419,1439.003740030334,7.404571950769923,0
233,70.45571839903813,3.4159538000499987,25.530917847091935,1459.3735907353143,8.553125553673825,0
234,63.483996523941826,4.614582312317328,24.47987183263807,1419.281332602618,3.6014707095756435,0
235,91.43944089325325,5.461748558770827,22.548762383504766,1671.3330239738814,9.011014796235703,1
236,76.33919022318011,8.102339062258736,30.732071459213017,1538.80420090116,10.075290130194299,1
237,49.74857413342393,2.9032917823635547,35.80751524240988,1951.3504944337533,9.727728302266053,1
238,71.86454314769428,6.803864757837841,29.07561621877367,1532.1409102556925,13.960308703062784,1
239,63.38213535231612,5.269871554319625,22.47126099717917,1389.8285059342677,11.149812081830074,0
240,78.52433334796224,6.256745802844221,34.19972269871014,2034.135074972613,11.060903706178301,1
241,62.07479261567299,4.847007925046102,38.42850877017486,1582.7252755428672,6.713461930859444,1
242,68.85263558533102,3.7363510548105103,26.76878837926703,1698.0249573785634,9.270715891765734,0
243,75.04987278980457,6.126309169101998,27.60722866641141,1618.4205966404984,9.026674385352608,0
244,78.65755194170121,5.981646540658431,32.57830315041697,1624.6022058595497,8.427837602383985,0
245,57.997035929442234,6.458085448609583,38.109368738925255,1607.1308102704947,8.400238668973307,1
246,66.65498764159051,4.980043046932047,27.40082927137387,1279.583087044787,6.383754092116753,0
247,65.25054688839043,4.100266965020226,23.337751095008976,1573.5058095122824,7.448293590637343,0
248,63.46670767426288,2.6618195074642377,33.15709303136203,1235.0277392299522,11.748186805529897,0
249,87.65454240281096,6.2290599022091095,33.9953403657115,1465.127432717493,9.714170616013636,1
250,74.04981710960955,5.635834223665979,30.030657252176134,1354.8765086873425,8.987195163451332,0
251,57.391160456649544,3.551326050704061,27.209333701712747,1571.4940371697448,9.989177330694584,0
252,79.17861947054776,4.192139490055064,34.97189365496023,1566.825249467647,12.334781357402303,0
253,91.22156197012633,4.299861782072839,32.64018002273982,1596.2291781530373,10.008421041751571,1
254,80.32465260551147,2.7755233520263727,26.157822415482535,1557.4593145498175,11.080748261862077,0
255,54.80630034045987,3.7734764050922993,30.245473656528358,1378.6349316427202,8.306790315223486,0
256,65.15765927133748,3.2992544647904687,23.24146233987677,1447.799302129664,8.762740098506562,0
257,82.66911149186623,4.381281482168095,33.4294522821896,1684.079232250897,10.70795377012735,0
258,62.92330534381219,3.891953752505656,28.68883215308572,1713.57133545888,13.785307416674227,1
259,74.43819428146229,2.5594926186998768,27.821445838076315,1270.6433802746901,12.859549719029747,0
260,77.74634053429337,8.033885345854223,29.83562757423783,1193.8144734974708,11.165656138912277,1
261,60.730695284219166,6.878811096543846,30.20153849665124,1354.6221233590577,10.302867520321437,0
262,69.404746439382,3.8314708677200215,34.4746503078278,1709.0415164064502,12.802138711254342,0
263,37.58732659930927,5.4086320949804145,32.95545265662611,1742.9768060366068,11.589356646090248,0
264,59.756123586657104,5.626197634731943,29.217953606035987,1315.0576239197658,5.412675955258678,0
265,67.4743184860684,6.786628782160215,33.81834074859498,1561.4618707472678,7.892138304289556,0
266,57.52216818035151,3.772092460009882,32.00368626845807,1866.8862666280174,10.676280650715864,1
267,86.32411303931636,6.638160175973639,27.867001818569815,1583.0622954480668,6.426064868898056,1
268,55.69858622039367,4.178142043689597,29.37640920881757,1784.3006570466187,8.204821990486275,0
269,65.59955513303017,2.99620639374708,29.258885555784396,1699.7453140166197,8.600370112684052,0
270,71.30740577286092,6.086204838971746,32.52630671587101,1317.9602587544177,9.487668187508334,0
271,84.41273289066116,6.936137636183642,28.16488692639179,1462.0037153005844,9.425139583547585,0
272,55.6413784882056,8.881863460296028,28.047954067891833,1506.9508956583695,9.421759145666346,1
273,81.63163752154959,3.20041210236468,39.84378654716979,1520.826677604268,11.650615034480627,1
274,70.10233061019586,6.048379527621183,34.69867740873552,1683.2657906877143,9.469552269098932,0
275,60.18491348952049,4.3852981343097,26.196996677874303,1581.7369524550818,9.230739735857533,0
276,74.6210347426327,6.175038065786047,32.854704969710994,912.7598112443769,7.301655791712967,0
277,71.9905969557347,2.794265673153124,30.591750328275886,1237.4319453814549,12.04869240397165,0
278,63.99783122841205,3.1058453364521537,31.957755876300467,1062.5238170047915,8.657004972105028,0
279,70.69802084990019,3.8361877652502745,30.686706622825522,1535.0730481310668,7.825939343997449,0
280,66.14686403138239,5.118446068502127,35.94821322742618,1548.0975298935523,10.426181149737943,0
281,71.13517345251248,4.038378100192467,31.72810172325723,1556.6449917221437,8.466117475233874,0
282,76.62130674521046,5.98858151587013,29.689556508928565,1308.2143464570768,8.948094520411411,0
283,85.86016816145352,6.540341927386871,35.21095288491509,1634.8288010239978,10.516920348638138,1
284,57.62184501173151,5.899366311868034,31.16642520543936,1643.2524992937058,9.347034752440887,0
285,91.33033374656267,7.428181459491302,30.60739289664529,1248.9701865589684,14.623218750601268,1
286,50.47912200477498,5.623739944183015,31.57011301243057,1206.7923597102256,9.850342913361605,0
287,68.48214904964416,3.1746549344897494,29.53195488316817,1499.9736627546124,11.235676437758444,0
288,75.88317206484577,7.04506477030751,30.046134964977345,1858.3564547226717,6.11661190501411,1
289,72.80991867735032,4.092265646591004,27.066527056190637,1839.9485484397285,8.27870173617054,1
290,63.77300480179406,6.365627749528355,26.244163901880604,1612.6808720896106,7.826172610166575,0
291,67.91877749642725,7.360601324832659,25.007148067587803,1354.0006656839846,8.091240553394742,1
292,65.06999065341168,5.685032016095599,23.04008356601462,1677.368531897717,10.831075987674005,0
293,64.10635243055789,2.7557617802530254,25.601413193077217,1409.5151470381918,12.071130135554819,0
294,78.49602097021025,3.6226817502353126,29.12866482766537,1346.498592665238,10.689261009269021,0
295,73.57015485965047,6.984116700327704,30.515587912228185,1071.206633675601,9.546710752867382,0
296,63.070904047393455,4.7463159715357754,28.643517184261796,1520.4764396695307,8.738289922575161,0
297,78.9959987543325,5.119360302413249,18.22148254936321,1374.0265301725249,12.227199502373018,0
298,73.07299520876609,6.138236624245414,37.87293178881171,1519.286075905701,14.142510908309724,1
299,78.1286211883896,6.044484293120485,35.43240061445191,1040.1284607525877,10.270111409567381,0
300,76.29628841923612,5.418199718578191,32.228799256085644,1533.9653345167374,11.878726128143144,0
301,61.710049890779274,4.686997443169301,39.53745336276634,1013.7757672056744,10.686740699590949,1
302,64.3981895980303,4.530997331401464,25.113179412581445,1717.5880506537105,11.511009812931178,0
303,77.47293605123262,6.286848237937015,39.438125603130025,1604.378246827017,7.670906443779767,1
304,76.10370265433465,5.83035429660169,25.17392961624726,1444.2670457150825,9.023727439715753,0
305,69.79098406035853,4.614049999073315,31.193689626456784,1612.5439720164159,10.790938880091169,0
306,71.17327383308782,6.623168469489711,23.63081337432898,1304.3851474672895,12.424981888163959,0
307,82.77664895788425,4.806448827305324,30.073470477721834,1514.4751031229785,8.36373155672465,0
308,64.0842861116417,3.72250673849841,31.930832489991943,1658.954807692067,5.933401777919746,0
309,75.47097381170038,3.8615439516449825,29.226548344327227,881.1421501817221,9.003471147117502,0
310,67.97807347566106,3.531888745535351,33.569387220450686,1410.5551280644952,12.0202614286965,0
